AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y
6.06,18.18,3.03,0.0,0.0,9.09,3.03,3.03,3.03,9.09,0.0,6.06,6.06,9.09,6.06,0.0,0.0,12.12,0.0,6.06
3.57,21.43,0.0,0.0,0.0,10.71,0.0,0.0,7.14,3.57,3.57,3.57,10.71,3.57,10.71,7.14,7.14,7.14,0.0,0.0
12.0,0.0,0.0,0.0,4.0,8.0,4.0,4.0,20.0,28.0,0.0,4.0,0.0,8.0,0.0,0.0,4.0,0.0,4.0,0.0
5.0,13.33,3.33,5.0,3.33,10.0,3.33,6.67,18.33,3.33,0.0,6.67,3.33,3.33,1.67,3.33,6.67,1.67,0.0,1.67
6.48,9.26,3.7,5.56,4.63,8.33,3.7,0.93,18.52,7.41,0.0,5.56,6.48,2.78,0.93,3.7,5.56,2.78,2.78,0.93
0.0,12.9,12.9,9.68,0.0,6.45,6.45,0.0,9.68,0.0,6.45,0.0,0.0,6.45,16.13,3.23,3.23,0.0,0.0,6.45
2.78,8.33,4.17,5.56,9.72,11.11,5.56,2.78,11.11,2.78,1.39,0.0,4.17,6.94,4.17,1.39,5.56,8.33,0.0,4.17
7.89,7.89,5.26,5.26,2.63,10.53,3.95,7.89,17.11,3.95,2.63,3.95,2.63,2.63,2.63,2.63,1.32,6.58,1.32,1.32
3.45,10.34,3.45,5.17,1.72,5.17,1.72,1.72,17.24,10.34,1.72,3.45,1.72,6.9,1.72,10.34,1.72,10.34,0.0,1.72
15.79,5.26,0.0,0.0,10.53,5.26,0.0,10.53,15.79,21.05,0.0,5.26,5.26,0.0,0.0,0.0,5.26,0.0,0.0,0.0
19.05,9.52,0.0,0.0,4.76,4.76,0.0,14.29,9.52,19.05,0.0,4.76,4.76,4.76,4.76,0.0,0.0,0.0,0.0,0.0
3.33,0.0,0.0,0.0,10.0,3.33,0.0,3.33,23.33,20.0,0.0,0.0,3.33,0.0,16.67,6.67,3.33,6.67,0.0,0.0
7.69,0.0,0.0,0.0,0.0,7.69,0.0,15.38,30.77,30.77,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0
0.0,19.35,0.0,3.23,3.23,9.68,0.0,12.9,6.45,3.23,0.0,3.23,6.45,0.0,0.0,12.9,6.45,9.68,0.0,3.23
10.77,9.23,4.62,6.15,0.0,4.62,6.15,3.08,7.69,7.69,0.0,4.62,1.54,4.62,12.31,1.54,1.54,10.77,0.0,3.08
0.0,5.41,0.0,0.0,0.0,13.51,0.0,2.7,5.41,5.41,2.7,5.41,10.81,2.7,21.62,8.11,2.7,5.41,2.7,5.41
13.16,2.63,0.0,0.0,2.63,10.53,0.0,10.53,0.0,7.89,0.0,10.53,10.53,7.89,0.0,5.26,5.26,13.16,0.0,0.0
13.24,8.82,5.88,0.0,4.41,13.24,0.0,11.76,2.94,5.88,0.0,1.47,2.94,1.47,0.0,10.29,8.82,4.41,0.0,4.41
0.0,0.0,0.0,0.0,7.69,15.38,0.0,15.38,7.69,30.77,0.0,7.69,0.0,0.0,7.69,7.69,0.0,0.0,0.0,0.0
21.88,0.0,1.56,0.0,0.0,10.94,0.0,14.06,9.38,7.81,0.0,3.12,0.0,0.0,0.0,6.25,9.38,9.38,1.56,4.69
5.71,17.14,0.0,2.86,8.57,34.29,2.86,0.0,2.86,0.0,0.0,0.0,5.71,2.86,5.71,5.71,0.0,2.86,0.0,2.86
14.29,7.14,0.0,2.38,0.0,11.9,0.0,4.76,2.38,9.52,0.0,2.38,0.0,4.76,2.38,9.52,19.05,4.76,2.38,2.38
14.29,7.14,0.0,2.38,0.0,11.9,0.0,4.76,2.38,7.14,0.0,2.38,0.0,4.76,2.38,9.52,19.05,7.14,2.38,2.38
14.29,7.14,0.0,2.38,0.0,11.9,0.0,4.76,4.76,7.14,0.0,0.0,0.0,4.76,2.38,9.52,19.05,7.14,2.38,2.38
2.63,15.79,2.63,0.0,7.89,10.53,5.26,2.63,13.16,2.63,0.0,2.63,2.63,2.63,13.16,2.63,2.63,2.63,0.0,7.89
0.0,16.22,2.7,0.0,5.41,16.22,0.0,5.41,8.11,5.41,2.7,5.41,2.7,0.0,16.22,0.0,2.7,0.0,2.7,8.11
2.63,15.79,0.0,0.0,2.63,15.79,5.26,7.89,7.89,2.63,0.0,5.26,2.63,5.26,10.53,5.26,5.26,0.0,0.0,5.26
7.69,11.54,0.0,3.85,1.92,11.54,5.77,5.77,1.92,3.85,0.0,5.77,3.85,3.85,15.38,5.77,3.85,3.85,0.0,3.85
0.0,8.0,4.0,4.0,0.0,4.0,4.0,12.0,8.0,12.0,0.0,12.0,4.0,0.0,12.0,0.0,8.0,0.0,4.0,4.0
11.76,0.0,0.0,0.0,5.88,11.76,0.0,5.88,0.0,5.88,5.88,11.76,0.0,0.0,5.88,0.0,5.88,11.76,11.76,5.88
7.14,0.0,0.0,0.0,7.14,14.29,0.0,7.14,7.14,42.86,0.0,7.14,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,0.0,6.25,3.12,3.12,18.75,3.12,12.5,15.62,6.25,3.12,6.25,0.0,3.12,0.0,0.0,0.0,6.25,0.0,0.0
12.5,0.0,6.25,3.12,3.12,18.75,0.0,12.5,15.62,6.25,3.12,6.25,0.0,3.12,3.12,0.0,0.0,6.25,0.0,0.0
5.71,0.0,0.0,0.0,0.0,5.71,0.0,2.86,0.0,0.0,8.57,8.57,37.14,14.29,0.0,2.86,8.57,0.0,0.0,5.71
4.29,0.0,2.86,2.86,1.43,11.43,10.0,1.43,4.29,2.86,0.0,2.86,2.86,5.71,7.14,25.71,4.29,1.43,2.86,5.71
10.53,0.0,0.0,0.0,10.53,0.0,0.0,21.05,10.53,21.05,0.0,0.0,10.53,0.0,0.0,15.79,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,8.0,16.0,0.0,4.0,16.0,12.0,4.0,4.0,4.0,0.0,0.0,16.0,0.0,4.0,4.0,0.0
12.2,14.63,2.44,7.32,4.88,9.76,2.44,4.88,2.44,7.32,2.44,2.44,4.88,2.44,2.44,7.32,0.0,4.88,2.44,2.44
4.76,9.52,0.0,0.0,0.0,28.57,0.0,9.52,4.76,23.81,0.0,0.0,0.0,0.0,4.76,9.52,0.0,4.76,0.0,0.0
4.76,9.52,0.0,0.0,0.0,28.57,0.0,9.52,9.52,23.81,0.0,0.0,0.0,0.0,0.0,9.52,0.0,4.76,0.0,0.0
12.5,8.33,0.0,0.0,16.67,4.17,0.0,12.5,8.33,12.5,0.0,0.0,8.33,0.0,8.33,4.17,4.17,0.0,0.0,0.0
4.0,12.0,0.0,4.0,8.0,8.0,0.0,12.0,4.0,12.0,0.0,0.0,8.0,0.0,4.0,4.0,8.0,12.0,0.0,0.0
20.83,8.33,0.0,4.17,4.17,0.0,4.17,4.17,4.17,0.0,8.33,0.0,4.17,4.17,4.17,8.33,0.0,16.67,0.0,4.17
12.12,6.06,6.06,0.0,6.06,3.03,3.03,3.03,12.12,15.15,0.0,6.06,0.0,6.06,0.0,9.09,9.09,3.03,0.0,0.0
12.5,8.33,0.0,0.0,16.67,4.17,0.0,12.5,12.5,8.33,0.0,0.0,8.33,0.0,4.17,8.33,4.17,0.0,0.0,0.0
20.83,8.33,0.0,0.0,8.33,4.17,0.0,4.17,8.33,8.33,0.0,0.0,8.33,4.17,4.17,0.0,4.17,16.67,0.0,0.0
6.52,4.35,4.35,4.35,6.52,19.57,0.0,10.87,17.39,6.52,4.35,2.17,0.0,0.0,2.17,2.17,4.35,4.35,0.0,0.0
4.35,4.35,4.35,4.35,6.52,19.57,0.0,10.87,15.22,6.52,4.35,2.17,0.0,0.0,4.35,2.17,4.35,6.52,0.0,0.0
6.52,4.35,4.35,4.35,6.52,19.57,0.0,10.87,15.22,6.52,4.35,2.17,0.0,0.0,6.52,2.17,2.17,4.35,0.0,0.0
4.65,18.6,4.65,2.33,2.33,16.28,2.33,2.33,4.65,4.65,0.0,2.33,2.33,2.33,9.3,4.65,6.98,2.33,2.33,4.65
4.65,18.6,6.98,0.0,2.33,11.63,2.33,2.33,6.98,4.65,0.0,4.65,2.33,4.65,6.98,4.65,6.98,2.33,2.33,4.65
0.0,5.26,0.88,0.88,4.39,26.32,0.88,7.02,3.51,4.39,0.0,4.39,10.53,6.14,7.02,7.89,4.39,0.88,0.88,4.39
23.53,0.0,2.94,0.0,0.0,8.82,0.0,5.88,20.59,8.82,0.0,2.94,2.94,0.0,5.88,5.88,2.94,8.82,0.0,0.0
14.29,0.0,7.14,0.0,0.0,7.14,28.57,0.0,7.14,28.57,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0
9.09,0.0,9.09,9.09,9.09,0.0,0.0,0.0,27.27,9.09,0.0,0.0,0.0,0.0,0.0,18.18,0.0,9.09,0.0,0.0
3.3,13.19,3.3,3.3,3.3,7.69,5.49,3.3,8.79,6.59,0.0,1.1,20.88,2.2,3.3,4.4,3.3,1.1,0.0,5.49
2.94,0.0,2.94,0.0,11.76,14.71,0.0,14.71,0.0,8.82,0.0,2.94,2.94,2.94,32.35,2.94,0.0,0.0,0.0,0.0
2.86,17.14,5.71,0.0,2.86,17.14,0.0,2.86,0.0,8.57,0.0,5.71,8.57,5.71,8.57,2.86,0.0,11.43,0.0,0.0
8.6,3.23,8.6,12.9,4.3,11.83,1.08,7.53,7.53,3.23,2.15,3.23,5.38,0.0,4.3,2.15,5.38,5.38,0.0,3.23
10.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,15.0,10.0,0.0,0.0,5.0,5.0,20.0,0.0,0.0,5.0,10.0,5.0
0.0,16.28,2.33,0.0,13.95,9.3,4.65,2.33,2.33,2.33,0.0,4.65,0.0,4.65,2.33,18.6,13.95,0.0,0.0,2.33
4.17,0.0,0.0,4.17,4.17,20.83,16.67,8.33,4.17,16.67,4.17,4.17,0.0,4.17,0.0,0.0,0.0,8.33,0.0,0.0
12.82,0.0,2.56,5.13,2.56,12.82,2.56,12.82,10.26,2.56,0.0,5.13,7.69,5.13,7.69,2.56,0.0,7.69,0.0,0.0
8.57,0.0,2.86,2.86,2.86,20.0,2.86,8.57,14.29,2.86,2.86,0.0,2.86,2.86,5.71,5.71,0.0,14.29,0.0,0.0
3.45,6.9,4.6,2.3,0.0,3.45,5.75,6.9,14.94,3.45,5.75,3.45,4.6,5.75,5.75,4.6,5.75,10.34,1.15,1.15
6.33,5.06,2.53,2.53,3.8,6.33,7.59,6.33,7.59,2.53,0.0,2.53,5.06,6.33,7.59,7.59,6.33,7.59,1.27,5.06
6.41,5.13,3.85,6.41,2.56,5.13,3.85,6.41,12.82,3.85,3.85,5.13,5.13,6.41,3.85,5.13,2.56,7.69,1.28,2.56
9.52,9.52,0.0,0.0,4.76,4.76,4.76,4.76,9.52,9.52,0.0,4.76,4.76,4.76,19.05,4.76,4.76,0.0,0.0,0.0
0.0,0.0,0.0,0.0,14.29,14.29,0.0,7.14,0.0,28.57,0.0,0.0,7.14,0.0,14.29,0.0,0.0,0.0,14.29,0.0
7.14,0.0,0.0,0.0,0.0,7.14,0.0,21.43,7.14,14.29,0.0,0.0,7.14,0.0,14.29,0.0,0.0,0.0,21.43,0.0
0.0,0.0,0.0,0.0,5.56,5.56,0.0,5.56,0.0,0.0,0.0,0.0,16.67,0.0,33.33,0.0,0.0,5.56,27.78,0.0
0.0,0.0,0.0,0.0,11.11,5.56,0.0,5.56,0.0,0.0,0.0,0.0,27.78,0.0,22.22,0.0,0.0,0.0,27.78,0.0
7.14,0.0,0.0,0.0,0.0,7.14,0.0,21.43,7.14,14.29,0.0,0.0,7.14,0.0,7.14,0.0,0.0,0.0,28.57,0.0
7.14,0.0,0.0,0.0,7.14,7.14,0.0,14.29,7.14,14.29,0.0,0.0,7.14,0.0,7.14,7.14,0.0,0.0,21.43,0.0
7.14,0.0,0.0,0.0,7.14,7.14,7.14,14.29,7.14,14.29,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,21.43,0.0
0.0,0.0,4.35,8.7,13.04,8.7,21.74,8.7,4.35,4.35,0.0,8.7,4.35,4.35,0.0,0.0,0.0,8.7,0.0,0.0
0.0,11.54,0.0,3.85,11.54,7.69,7.69,3.85,7.69,3.85,3.85,7.69,0.0,3.85,0.0,11.54,7.69,3.85,3.85,0.0
1.47,11.76,2.94,4.41,1.47,13.24,1.47,2.94,4.41,4.41,0.0,1.47,16.18,4.41,8.82,5.88,8.82,2.94,1.47,1.47
4.55,12.12,4.55,4.55,1.52,12.12,1.52,4.55,3.03,1.52,0.0,1.52,13.64,3.03,10.61,6.06,6.06,7.58,0.0,1.52
15.22,13.04,2.17,0.0,2.17,8.7,4.35,2.17,4.35,8.7,0.0,4.35,2.17,0.0,6.52,10.87,6.52,4.35,2.17,2.17
16.28,13.95,2.33,0.0,4.65,6.98,6.98,0.0,9.3,2.33,0.0,4.65,2.33,2.33,9.3,4.65,6.98,4.65,2.33,0.0
5.71,17.14,5.71,0.0,8.57,2.86,0.0,5.71,0.0,0.0,0.0,5.71,0.0,11.43,8.57,8.57,8.57,5.71,2.86,2.86
0.0,30.77,0.0,0.0,7.69,7.69,3.85,0.0,7.69,3.85,3.85,11.54,0.0,3.85,7.69,7.69,0.0,0.0,0.0,3.85
4.17,33.33,0.0,0.0,8.33,16.67,0.0,4.17,0.0,0.0,4.17,8.33,8.33,0.0,8.33,0.0,0.0,4.17,0.0,0.0
5.98,5.13,0.0,0.0,1.71,10.26,0.85,2.56,2.56,3.42,0.0,0.85,7.69,0.85,11.11,31.62,6.84,1.71,0.0,6.84
5.26,15.79,0.0,0.0,7.89,18.42,5.26,2.63,2.63,2.63,0.0,2.63,2.63,5.26,13.16,5.26,5.26,0.0,0.0,5.26
0.0,20.69,0.0,3.45,0.0,20.69,0.0,0.0,0.0,6.9,0.0,6.9,10.34,0.0,3.45,3.45,10.34,10.34,3.45,0.0
0.0,20.69,0.0,3.45,0.0,17.24,0.0,3.45,0.0,3.45,0.0,6.9,10.34,0.0,3.45,3.45,17.24,6.9,3.45,0.0
3.12,18.75,3.12,3.12,3.12,9.38,0.0,0.0,3.12,9.38,0.0,3.12,3.12,3.12,3.12,9.38,6.25,12.5,0.0,6.25
3.23,19.35,6.45,3.23,0.0,9.68,0.0,6.45,3.23,3.23,0.0,3.23,9.68,3.23,3.23,3.23,6.45,9.68,0.0,6.45
0.0,20.0,3.33,3.33,0.0,10.0,0.0,0.0,6.67,13.33,0.0,3.33,3.33,3.33,3.33,10.0,10.0,6.67,0.0,3.33
3.85,0.0,0.0,0.0,15.38,0.0,3.85,3.85,11.54,19.23,0.0,0.0,11.54,0.0,0.0,7.69,0.0,11.54,3.85,7.69
4.35,0.0,0.0,4.35,4.35,30.43,17.39,8.7,4.35,17.39,4.35,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0
10.0,2.0,5.0,8.0,2.0,8.0,1.0,4.0,5.0,12.0,3.0,2.0,3.0,4.0,4.0,10.0,3.0,8.0,2.0,4.0
9.09,0.0,0.0,4.55,0.0,4.55,4.55,0.0,9.09,31.82,4.55,0.0,13.64,0.0,0.0,0.0,9.09,4.55,4.55,0.0
5.79,11.57,4.96,4.96,0.83,7.44,0.83,2.48,15.7,9.09,0.83,6.61,3.31,0.83,4.13,4.13,4.13,3.31,0.83,8.26
4.96,11.57,5.79,4.96,1.65,8.26,1.65,2.48,15.7,8.26,0.83,4.96,4.96,0.83,4.13,3.31,4.13,3.31,0.83,7.44
14.88,9.92,4.13,4.96,1.65,7.44,1.65,2.48,13.22,7.44,0.83,4.96,3.31,0.83,4.13,3.31,3.31,3.31,0.83,7.44
0.0,0.0,0.0,0.0,9.09,0.0,0.0,9.09,45.45,27.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09
5.26,0.0,0.0,0.0,0.0,10.53,0.0,5.26,21.05,5.26,0.0,0.0,15.79,0.0,5.26,0.0,5.26,15.79,0.0,10.53
11.63,13.95,4.65,0.0,0.0,9.3,2.33,6.98,6.98,9.3,2.33,4.65,0.0,4.65,6.98,6.98,2.33,6.98,0.0,0.0
5.36,10.71,3.57,1.79,1.79,12.5,0.0,5.36,7.14,1.79,5.36,5.36,3.57,1.79,14.29,7.14,7.14,3.57,1.79,0.0
18.75,0.0,0.0,0.0,0.0,6.25,6.25,12.5,18.75,12.5,12.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0
7.41,0.0,3.7,0.0,0.0,14.81,0.0,0.0,3.7,7.41,0.0,11.11,3.7,0.0,18.52,0.0,11.11,11.11,7.41,0.0
7.69,0.0,0.0,0.0,7.69,7.69,0.0,0.0,7.69,15.38,0.0,7.69,0.0,0.0,7.69,23.08,7.69,0.0,7.69,0.0
9.38,0.0,3.12,3.12,6.25,15.62,3.12,12.5,9.38,3.12,0.0,6.25,0.0,0.0,9.38,0.0,3.12,15.62,0.0,0.0
16.67,3.33,3.33,0.0,3.33,16.67,3.33,0.0,10.0,3.33,0.0,3.33,0.0,0.0,13.33,3.33,3.33,10.0,6.67,0.0
12.5,3.12,0.0,0.0,0.0,15.62,9.38,0.0,15.62,6.25,0.0,3.12,0.0,0.0,6.25,9.38,0.0,9.38,6.25,3.12
5.88,11.76,1.96,1.96,3.92,3.92,3.92,5.88,15.69,1.96,0.0,5.88,3.92,3.92,3.92,3.92,9.8,5.88,1.96,3.92
0.0,20.69,0.0,3.45,3.45,10.34,0.0,3.45,13.79,3.45,0.0,3.45,6.9,0.0,3.45,6.9,10.34,3.45,0.0,6.9
0.0,20.0,3.33,3.33,0.0,20.0,3.33,6.67,6.67,3.33,0.0,3.33,3.33,0.0,6.67,3.33,10.0,3.33,0.0,3.33
3.33,20.0,3.33,3.33,0.0,13.33,0.0,6.67,10.0,6.67,0.0,3.33,6.67,0.0,6.67,6.67,6.67,0.0,0.0,3.33
0.0,11.11,0.0,0.0,11.11,5.56,0.0,0.0,22.22,11.11,0.0,0.0,11.11,0.0,0.0,5.56,5.56,0.0,11.11,5.56
7.41,7.41,0.0,3.7,14.81,7.41,3.7,0.0,18.52,18.52,0.0,3.7,0.0,0.0,0.0,0.0,0.0,7.41,7.41,0.0
9.52,0.0,0.0,0.0,4.76,4.76,9.52,4.76,19.05,23.81,0.0,0.0,0.0,4.76,0.0,9.52,0.0,4.76,4.76,0.0
0.0,12.0,0.0,4.0,8.0,8.0,4.0,4.0,8.0,4.0,4.0,8.0,0.0,4.0,0.0,8.0,12.0,8.0,4.0,0.0
18.89,7.78,3.33,1.11,0.0,20.0,0.0,2.22,7.78,5.56,0.0,2.22,2.22,5.56,4.44,1.11,13.33,1.11,1.11,2.22
3.66,15.85,4.88,6.1,4.88,7.32,4.88,4.88,2.44,8.54,0.0,1.22,21.95,1.22,1.22,7.32,2.44,0.0,0.0,1.22
3.85,0.0,0.0,0.0,3.85,7.69,7.69,3.85,19.23,0.0,3.85,0.0,0.0,19.23,15.38,3.85,11.54,0.0,0.0,0.0
0.0,6.25,0.0,0.0,12.5,6.25,6.25,0.0,18.75,18.75,0.0,6.25,12.5,0.0,0.0,0.0,0.0,6.25,0.0,6.25
3.85,0.0,0.0,0.0,3.85,3.85,7.69,11.54,15.38,7.69,3.85,7.69,0.0,0.0,7.69,3.85,7.69,7.69,0.0,7.69
0.0,5.56,0.0,0.0,11.11,0.0,5.56,11.11,22.22,11.11,0.0,0.0,5.56,5.56,5.56,0.0,0.0,11.11,5.56,0.0
6.67,6.67,0.0,0.0,0.0,13.33,0.0,6.67,13.33,20.0,0.0,0.0,0.0,0.0,20.0,6.67,6.67,0.0,0.0,0.0
0.0,7.69,0.0,0.0,0.0,15.38,7.69,0.0,7.69,15.38,0.0,0.0,7.69,0.0,7.69,0.0,0.0,15.38,0.0,15.38
0.0,0.0,0.0,0.0,5.56,0.0,5.56,5.56,11.11,22.22,5.56,5.56,0.0,0.0,11.11,5.56,5.56,11.11,0.0,5.56
0.0,4.55,0.0,0.0,0.0,4.55,4.55,13.64,22.73,13.64,4.55,4.55,4.55,0.0,9.09,4.55,0.0,4.55,0.0,4.55
8.33,8.33,0.0,0.0,8.33,0.0,0.0,0.0,25.0,16.67,8.33,8.33,0.0,0.0,8.33,8.33,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,5.56,16.67,11.11,5.56,5.56,0.0,11.11,0.0,5.56,5.56,16.67,0.0,0.0,16.67,0.0
9.09,18.18,3.03,1.52,0.0,9.09,3.03,1.52,6.06,4.55,0.0,4.55,7.58,0.0,10.61,7.58,9.09,1.52,0.0,3.03
0.0,0.0,0.0,0.0,0.0,6.9,0.0,6.9,10.34,3.45,0.0,3.45,3.45,3.45,44.83,6.9,3.45,3.45,3.45,0.0
0.0,0.0,0.0,0.0,0.0,6.9,3.45,34.48,13.79,6.9,0.0,3.45,3.45,0.0,17.24,0.0,6.9,0.0,0.0,3.45
7.69,0.0,0.0,0.0,15.38,7.69,0.0,7.69,7.69,23.08,0.0,0.0,7.69,0.0,0.0,7.69,0.0,15.38,0.0,0.0
4.05,5.41,6.76,10.14,2.7,5.41,2.03,3.38,10.14,14.19,2.03,5.41,1.35,0.68,3.38,7.43,4.73,8.78,2.03,0.0
9.52,0.0,4.76,0.0,9.52,19.05,0.0,4.76,14.29,14.29,0.0,0.0,0.0,0.0,0.0,4.76,0.0,19.05,0.0,0.0
8.7,0.0,4.35,0.0,4.35,13.04,8.7,8.7,8.7,13.04,0.0,4.35,0.0,4.35,0.0,0.0,4.35,17.39,0.0,0.0
13.04,0.0,4.35,0.0,4.35,13.04,8.7,8.7,8.7,13.04,0.0,4.35,0.0,4.35,0.0,0.0,4.35,13.04,0.0,0.0
23.53,11.76,0.0,0.0,11.76,0.0,0.0,11.76,17.65,5.88,0.0,5.88,5.88,0.0,5.88,0.0,0.0,0.0,0.0,0.0
17.65,11.76,0.0,0.0,11.76,0.0,5.88,5.88,11.76,5.88,0.0,5.88,5.88,0.0,5.88,0.0,0.0,11.76,0.0,0.0
6.67,13.33,4.44,4.44,2.22,6.67,8.89,2.22,2.22,0.0,2.22,11.11,6.67,2.22,11.11,4.44,0.0,6.67,2.22,2.22
0.0,0.0,6.67,0.0,26.67,20.0,0.0,0.0,6.67,13.33,0.0,6.67,6.67,0.0,0.0,13.33,0.0,0.0,0.0,0.0
0.0,0.0,6.67,0.0,13.33,20.0,0.0,6.67,6.67,13.33,0.0,0.0,6.67,0.0,0.0,20.0,0.0,0.0,6.67,0.0
4.0,0.0,8.0,0.0,12.0,0.0,4.0,4.0,8.0,12.0,4.0,0.0,0.0,4.0,16.0,12.0,0.0,8.0,4.0,0.0
3.85,0.0,3.85,7.69,7.69,0.0,7.69,3.85,3.85,15.38,3.85,0.0,0.0,7.69,15.38,0.0,3.85,7.69,3.85,3.85
5.34,4.58,1.53,0.76,4.58,11.45,0.0,2.29,2.29,7.63,0.76,3.82,14.5,4.58,8.4,6.87,6.87,8.4,0.76,4.58
26.09,0.0,0.0,2.17,0.0,8.7,0.0,0.0,43.48,0.0,0.0,0.0,10.87,2.17,2.17,0.0,4.35,0.0,0.0,0.0
2.63,7.89,0.0,5.26,2.63,7.89,0.0,10.53,5.26,0.0,0.0,13.16,0.0,0.0,2.63,7.89,21.05,7.89,2.63,2.63
3.7,18.52,0.0,0.0,0.0,3.7,0.0,7.41,14.81,0.0,0.0,3.7,0.0,0.0,0.0,11.11,22.22,11.11,3.7,0.0
5.0,20.0,10.0,0.0,5.0,20.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0
8.33,0.0,4.17,0.0,8.33,12.5,0.0,8.33,16.67,16.67,0.0,0.0,4.17,0.0,0.0,12.5,4.17,0.0,4.17,0.0
16.28,0.0,2.33,4.65,2.33,6.98,0.0,6.98,16.28,4.65,0.0,6.98,4.65,2.33,0.0,6.98,4.65,6.98,6.98,0.0
0.0,15.38,2.56,0.0,2.56,15.38,0.0,0.0,0.0,5.13,0.0,7.69,5.13,0.0,10.26,15.38,2.56,5.13,0.0,12.82
10.87,0.0,0.0,0.0,4.35,8.7,4.35,6.52,4.35,4.35,0.0,0.0,4.35,2.17,21.74,6.52,0.0,8.7,2.17,10.87
10.91,0.0,7.27,1.82,5.45,10.91,0.0,0.0,12.73,1.82,3.64,5.45,9.09,12.73,5.45,1.82,0.0,1.82,3.64,5.45
10.91,0.0,5.45,1.82,3.64,14.55,0.0,0.0,10.91,3.64,5.45,5.45,9.09,10.91,7.27,1.82,0.0,0.0,3.64,5.45
16.28,13.95,2.33,2.33,4.65,11.63,4.65,2.33,4.65,11.63,0.0,4.65,0.0,2.33,6.98,4.65,2.33,4.65,0.0,0.0
2.13,17.02,0.0,4.26,6.38,12.77,8.51,0.0,6.38,0.0,0.0,6.38,2.13,0.0,14.89,6.38,6.38,4.26,0.0,2.13
2.44,14.63,7.32,4.88,0.0,17.07,7.32,0.0,7.32,0.0,0.0,4.88,2.44,0.0,4.88,7.32,2.44,4.88,4.88,7.32
4.76,14.29,2.38,4.76,2.38,14.29,2.38,9.52,0.0,0.0,0.0,7.14,2.38,0.0,16.67,9.52,0.0,2.38,4.76,2.38
5.26,0.0,0.0,0.0,0.0,5.26,10.53,15.79,15.79,21.05,5.26,0.0,5.26,0.0,5.26,10.53,0.0,0.0,0.0,0.0
0.0,17.86,0.0,7.14,0.0,7.14,0.0,3.57,10.71,7.14,0.0,7.14,0.0,10.71,3.57,7.14,7.14,0.0,7.14,3.57
0.0,0.0,0.0,0.0,13.21,47.17,9.43,1.89,0.0,1.89,0.0,1.89,1.89,1.89,11.32,5.66,0.0,0.0,0.0,3.77
8.74,0.0,7.1,2.73,1.64,14.75,1.09,6.56,5.46,3.83,3.83,4.92,1.64,7.1,4.37,6.56,6.01,6.56,2.73,4.37
3.03,0.0,0.0,3.03,9.09,15.15,3.03,12.12,12.12,15.15,3.03,9.09,0.0,6.06,6.06,0.0,0.0,0.0,3.03,0.0
0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,10.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,10.34,3.45,13.79,3.45,0.0,13.79,6.9,6.9,0.0,6.9,0.0,0.0,31.03,3.45,0.0,0.0,0.0,0.0
5.56,5.56,5.56,0.0,5.56,5.56,5.56,0.0,11.11,5.56,0.0,5.56,0.0,5.56,27.78,5.56,0.0,5.56,0.0,0.0
16.0,0.0,8.0,4.0,0.0,16.0,4.0,20.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
12.5,0.0,6.25,6.25,3.12,15.62,3.12,12.5,15.62,6.25,3.12,6.25,0.0,3.12,0.0,0.0,0.0,6.25,0.0,0.0
3.45,1.72,8.62,5.17,10.34,5.17,0.0,6.9,13.79,8.62,0.0,5.17,1.72,3.45,12.07,6.9,3.45,3.45,0.0,0.0
3.92,11.76,0.0,7.84,1.96,11.76,5.88,5.88,1.96,3.92,0.0,3.92,1.96,3.92,17.65,5.88,3.92,3.92,0.0,3.92
4.69,9.38,3.91,5.47,7.03,15.62,1.56,0.78,3.91,3.12,0.0,0.78,14.84,2.34,7.81,5.47,3.12,5.47,1.56,3.12
1.68,10.08,5.04,2.52,5.04,23.53,0.84,3.36,4.2,5.88,0.0,3.36,9.24,3.36,5.88,1.68,4.2,7.56,0.0,2.52
0.0,15.79,2.63,0.0,2.63,18.42,5.26,2.63,7.89,5.26,0.0,2.63,2.63,0.0,13.16,0.0,2.63,2.63,5.26,10.53
