PAAC4_A,PAAC4_C,PAAC4_D,PAAC4_E,PAAC4_F,PAAC4_G,PAAC4_H,PAAC4_I,PAAC4_K,PAAC4_L,PAAC4_M,PAAC4_N,PAAC4_P,PAAC4_Q,PAAC4_R,PAAC4_S,PAAC4_T,PAAC4_V,PAAC4_W,PAAC4_Y,PAAC4_lam1,PAAC4_lam2,PAAC4_lam3,PAAC4_lam4
11.76,0.0,5.88,0.0,5.88,17.65,0.0,0.0,11.76,29.41,0.0,5.88,0.0,0.0,0.0,0.0,5.88,5.88,0.0,0.0,0.0715,0.0779,0.0619,0.059000000000000004
11.76,0.0,5.88,0.0,5.88,17.65,5.88,23.53,11.76,5.88,0.0,0.0,0.0,0.0,0.0,5.88,0.0,5.88,0.0,0.0,0.0662,0.1004,0.0654,0.0413
5.88,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,5.88,17.65,0.0,11.76,5.88,17.65,5.88,0.0,17.65,0.0,0.0567,0.0705,0.0898,0.0786
11.76,0.0,0.0,0.0,5.88,11.76,5.88,11.76,11.76,0.0,0.0,5.88,0.0,0.0,0.0,11.76,0.0,23.53,0.0,0.0,0.0556,0.0832,0.0565,0.0605
0.0,11.76,0.0,0.0,5.88,11.76,5.88,17.65,5.88,17.65,5.88,0.0,0.0,0.0,5.88,5.88,5.88,0.0,0.0,0.0,0.0483,0.0638,0.0713,0.0526
5.88,0.0,5.88,11.76,5.88,0.0,5.88,5.88,0.0,11.76,5.88,0.0,5.88,5.88,23.53,0.0,0.0,5.88,0.0,0.0,0.1086,0.0605,0.1379,0.0719
11.76,0.0,0.0,11.76,5.88,17.65,0.0,0.0,5.88,5.88,5.88,5.88,5.88,0.0,5.88,11.76,0.0,0.0,5.88,0.0,0.0803,0.0833,0.0856,0.0755
5.88,0.0,0.0,0.0,11.76,11.76,0.0,0.0,0.0,0.0,0.0,0.0,17.65,0.0,29.41,5.88,17.65,0.0,0.0,0.0,0.0836,0.0728,0.0993,0.1109
23.53,0.0,0.0,0.0,5.88,0.0,11.76,17.65,5.88,5.88,0.0,5.88,5.88,0.0,0.0,11.76,0.0,5.88,0.0,0.0,0.0503,0.0662,0.0362,0.0422
11.76,0.0,11.76,0.0,5.88,5.88,0.0,0.0,0.0,5.88,5.88,11.76,5.88,5.88,0.0,5.88,17.65,0.0,0.0,5.88,0.046,0.0576,0.0554,0.0343
17.65,0.0,11.76,0.0,0.0,11.76,0.0,0.0,0.0,5.88,0.0,5.88,0.0,0.0,5.88,11.76,23.53,5.88,0.0,0.0,0.0483,0.0541,0.0542,0.0353
0.0,5.88,11.76,5.88,5.88,5.88,0.0,5.88,11.76,5.88,0.0,0.0,5.88,5.88,0.0,5.88,11.76,11.76,0.0,0.0,0.0614,0.0774,0.0574,0.0615
5.88,0.0,0.0,5.88,5.88,35.29,0.0,0.0,0.0,5.88,5.88,5.88,5.88,0.0,5.88,11.76,0.0,0.0,5.88,0.0,0.0714,0.0698,0.0846,0.0668
0.0,0.0,5.88,5.88,0.0,0.0,0.0,5.88,17.65,11.76,5.88,0.0,0.0,0.0,17.65,5.88,17.65,5.88,0.0,0.0,0.0746,0.0961,0.0659,0.0735
11.76,5.88,0.0,0.0,5.88,11.76,5.88,11.76,0.0,5.88,5.88,17.65,0.0,5.88,5.88,5.88,0.0,0.0,0.0,0.0,0.0585,0.073,0.0332,0.0523
0.0,0.0,0.0,23.53,0.0,0.0,0.0,0.0,5.88,5.88,0.0,5.88,0.0,5.88,5.88,5.88,5.88,17.65,0.0,17.65,0.0841,0.0664,0.0746,0.0643
23.53,0.0,17.65,0.0,0.0,5.88,0.0,5.88,0.0,17.65,5.88,11.76,0.0,5.88,0.0,0.0,5.88,0.0,0.0,0.0,0.0464,0.0649,0.0495,0.045
11.76,0.0,17.65,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,11.76,23.53,23.53,0.0,0.0,0.0505,0.0677,0.0705,0.0507
11.76,0.0,0.0,5.88,0.0,11.76,11.76,5.88,0.0,0.0,5.88,0.0,11.76,5.88,0.0,5.88,5.88,11.76,5.88,0.0,0.0576,0.0538,0.0603,0.0452
5.88,0.0,0.0,5.88,5.88,23.53,0.0,0.0,0.0,5.88,5.88,0.0,5.88,0.0,5.88,29.41,0.0,0.0,5.88,0.0,0.0634,0.0724,0.0876,0.0597
5.88,0.0,0.0,5.88,11.76,5.88,0.0,5.88,11.76,0.0,0.0,0.0,23.53,11.76,17.65,0.0,0.0,0.0,0.0,0.0,0.0871,0.0813,0.094,0.1063
5.88,11.76,0.0,0.0,11.76,5.88,0.0,11.76,0.0,23.53,5.88,0.0,0.0,11.76,0.0,0.0,5.88,5.88,0.0,0.0,0.0421,0.0264,0.0391,0.0412
5.88,11.76,0.0,0.0,0.0,5.88,0.0,0.0,17.65,0.0,0.0,0.0,23.53,0.0,5.88,11.76,5.88,0.0,5.88,5.88,0.0801,0.0951,0.0739,0.0604
0.0,23.53,0.0,0.0,5.88,5.88,0.0,5.88,5.88,0.0,0.0,0.0,0.0,0.0,29.41,0.0,0.0,5.88,5.88,11.76,0.1131,0.1054,0.1168,0.0768
0.0,0.0,0.0,5.88,5.88,35.29,0.0,0.0,0.0,5.88,5.88,0.0,5.88,0.0,5.88,17.65,5.88,0.0,5.88,0.0,0.0634,0.075,0.0855,0.0578
0.0,0.0,11.76,5.88,5.88,29.41,0.0,0.0,5.88,5.88,11.76,0.0,5.88,0.0,5.88,5.88,0.0,0.0,5.88,0.0,0.0926,0.0774,0.1041,0.0746
11.76,0.0,5.88,23.53,5.88,11.76,0.0,0.0,0.0,0.0,11.76,0.0,5.88,5.88,0.0,0.0,0.0,0.0,11.76,5.88,0.0791,0.0792,0.0812,0.105
5.88,0.0,0.0,0.0,5.88,5.88,5.88,5.88,17.65,23.53,0.0,0.0,5.88,0.0,0.0,5.88,0.0,11.76,0.0,5.88,0.0588,0.0882,0.0664,0.0647
5.88,0.0,11.76,0.0,5.88,5.88,0.0,0.0,5.88,5.88,5.88,0.0,0.0,5.88,5.88,11.76,11.76,17.65,0.0,0.0,0.0869,0.0602,0.0736,0.0316
5.88,5.88,5.88,5.88,5.88,11.76,0.0,5.88,5.88,5.88,11.76,5.88,0.0,0.0,11.76,5.88,0.0,5.88,0.0,0.0,0.0741,0.0744,0.0904,0.0667
5.88,0.0,0.0,17.65,11.76,11.76,0.0,5.88,11.76,11.76,5.88,5.88,0.0,5.88,0.0,0.0,5.88,0.0,0.0,0.0,0.0685,0.0979,0.0612,0.0504
11.11,0.0,5.56,0.0,5.56,11.11,0.0,11.11,11.11,11.11,0.0,0.0,5.56,0.0,0.0,11.11,0.0,16.67,0.0,0.0,0.0595,0.0858,0.0454,0.0498
16.67,0.0,0.0,0.0,5.56,11.11,0.0,16.67,11.11,27.78,0.0,5.56,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0547,0.0683,0.0486,0.0359
5.56,0.0,0.0,11.11,5.56,11.11,0.0,11.11,0.0,16.67,0.0,11.11,5.56,0.0,0.0,11.11,5.56,5.56,0.0,0.0,0.0549,0.0604,0.047,0.0449
0.0,0.0,5.56,0.0,5.56,0.0,0.0,0.0,0.0,11.11,0.0,11.11,11.11,0.0,5.56,5.56,16.67,27.78,0.0,0.0,0.0492,0.0547,0.0496,0.0693
5.56,0.0,5.56,0.0,5.56,5.56,5.56,11.11,5.56,5.56,0.0,11.11,0.0,16.67,5.56,5.56,0.0,11.11,0.0,0.0,0.0596,0.063,0.0735,0.0622
5.56,0.0,0.0,5.56,16.67,0.0,0.0,5.56,0.0,27.78,0.0,0.0,5.56,11.11,5.56,5.56,0.0,11.11,0.0,0.0,0.0599,0.0666,0.0609,0.0728
0.0,11.11,5.56,5.56,0.0,16.67,0.0,0.0,11.11,0.0,0.0,5.56,16.67,0.0,0.0,0.0,5.56,5.56,5.56,11.11,0.0726,0.0661,0.0824,0.0826
5.56,0.0,0.0,5.56,0.0,11.11,0.0,16.67,0.0,5.56,11.11,11.11,5.56,0.0,5.56,11.11,5.56,5.56,0.0,0.0,0.0652,0.0719,0.0648,0.0485
5.56,0.0,0.0,11.11,0.0,11.11,0.0,11.11,0.0,16.67,5.56,11.11,5.56,0.0,0.0,11.11,5.56,5.56,0.0,0.0,0.0517,0.054000000000000006,0.0433,0.0415
16.67,0.0,5.56,5.56,11.11,11.11,0.0,5.56,16.67,0.0,0.0,0.0,0.0,0.0,0.0,5.56,11.11,0.0,11.11,0.0,0.0904,0.0861,0.0859,0.0898
0.0,0.0,5.56,11.11,16.67,5.56,0.0,5.56,27.78,0.0,0.0,5.56,0.0,0.0,5.56,5.56,5.56,5.56,0.0,0.0,0.0919,0.0943,0.0546,0.1095
5.56,0.0,11.11,11.11,5.56,5.56,0.0,0.0,11.11,5.56,5.56,0.0,5.56,0.0,5.56,0.0,5.56,5.56,0.0,16.67,0.0803,0.059000000000000004,0.0896,0.0768
5.56,0.0,5.56,5.56,0.0,5.56,0.0,11.11,5.56,16.67,5.56,16.67,5.56,0.0,0.0,11.11,0.0,5.56,0.0,0.0,0.057,0.0703,0.0485,0.040999999999999995
16.67,0.0,5.56,0.0,11.11,0.0,0.0,11.11,0.0,0.0,0.0,16.67,22.22,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0521,0.0561,0.0419
33.33,0.0,0.0,22.22,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,38.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484,0.0691,0.0442,0.0017
0.0,0.0,5.56,11.11,0.0,5.56,0.0,5.56,11.11,5.56,0.0,0.0,0.0,0.0,5.56,16.67,5.56,16.67,11.11,0.0,0.0877,0.0867,0.0787,0.0818
11.11,0.0,16.67,16.67,5.56,22.22,0.0,0.0,0.0,5.56,0.0,0.0,5.56,0.0,5.56,0.0,5.56,5.56,0.0,0.0,0.0755,0.0687,0.0758,0.0813
11.11,0.0,0.0,5.56,0.0,33.33,0.0,5.56,0.0,5.56,0.0,0.0,16.67,0.0,5.56,11.11,0.0,5.56,0.0,0.0,0.0451,0.0558,0.0472,0.0504
5.56,0.0,0.0,11.11,0.0,5.56,0.0,11.11,5.56,16.67,5.56,16.67,5.56,0.0,0.0,11.11,0.0,5.56,0.0,0.0,0.057999999999999996,0.0697,0.0485,0.040999999999999995
5.56,0.0,16.67,5.56,0.0,5.56,0.0,22.22,5.56,5.56,0.0,0.0,0.0,0.0,5.56,5.56,5.56,11.11,0.0,5.56,0.0795,0.1091,0.0725,0.0753
22.22,0.0,11.11,0.0,0.0,5.56,0.0,5.56,0.0,0.0,0.0,0.0,5.56,5.56,5.56,16.67,5.56,11.11,5.56,0.0,0.0666,0.0749,0.0855,0.0804
0.0,0.0,0.0,11.11,22.22,5.56,0.0,0.0,5.56,11.11,5.56,11.11,0.0,11.11,0.0,16.67,0.0,0.0,0.0,0.0,0.0576,0.0657,0.0661,0.0498
0.0,0.0,11.11,11.11,5.56,11.11,5.56,0.0,11.11,0.0,5.56,0.0,11.11,0.0,11.11,5.56,0.0,0.0,5.56,5.56,0.0885,0.0824,0.0878,0.1102
11.11,0.0,11.11,0.0,5.56,0.0,0.0,5.56,11.11,11.11,0.0,11.11,0.0,11.11,5.56,0.0,0.0,16.67,0.0,0.0,0.0788,0.0852,0.0678,0.0676
0.0,11.11,0.0,0.0,5.56,5.56,0.0,0.0,16.67,5.56,0.0,0.0,16.67,0.0,5.56,11.11,5.56,0.0,5.56,11.11,0.0783,0.0937,0.0904,0.0614
16.67,0.0,5.56,0.0,5.56,5.56,0.0,0.0,11.11,22.22,0.0,5.56,0.0,5.56,0.0,11.11,0.0,5.56,0.0,5.56,0.061,0.0776,0.0709,0.0608
11.11,0.0,5.56,0.0,5.56,11.11,0.0,11.11,11.11,11.11,0.0,0.0,0.0,5.56,0.0,11.11,0.0,16.67,0.0,0.0,0.0596,0.0878,0.0462,0.0546
11.11,0.0,16.67,11.11,5.56,22.22,0.0,0.0,5.56,5.56,0.0,0.0,5.56,0.0,5.56,0.0,5.56,5.56,0.0,0.0,0.0766,0.0703,0.078,0.0848
11.11,0.0,5.56,0.0,11.11,11.11,0.0,5.56,11.11,5.56,0.0,5.56,0.0,0.0,0.0,0.0,11.11,22.22,0.0,0.0,0.0645,0.0868,0.0487,0.0536
0.0,0.0,5.56,0.0,0.0,22.22,0.0,5.56,16.67,27.78,0.0,0.0,5.56,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0669,0.0952,0.0756,0.0481
5.56,0.0,0.0,11.11,0.0,11.11,5.56,22.22,0.0,0.0,0.0,0.0,0.0,0.0,11.11,11.11,0.0,5.56,0.0,16.67,0.0739,0.0945,0.1015,0.0754
5.56,5.56,5.56,5.56,5.56,11.11,0.0,0.0,0.0,11.11,0.0,5.56,5.56,5.56,5.56,5.56,11.11,5.56,5.56,0.0,0.0717,0.0796,0.0564,0.08
22.22,0.0,5.56,5.56,5.56,16.67,0.0,0.0,0.0,5.56,0.0,0.0,11.11,0.0,5.56,5.56,5.56,5.56,5.56,0.0,0.0627,0.0758,0.0714,0.0671
5.56,0.0,0.0,0.0,5.56,0.0,0.0,16.67,5.56,22.22,11.11,0.0,5.56,0.0,0.0,5.56,0.0,16.67,0.0,5.56,0.0458,0.0395,0.0279,0.0368
0.0,0.0,0.0,16.67,5.56,5.56,0.0,22.22,0.0,11.11,0.0,5.56,0.0,0.0,11.11,5.56,5.56,5.56,0.0,5.56,0.0742,0.0915,0.0943,0.0727
5.56,0.0,5.56,0.0,11.11,16.67,0.0,5.56,5.56,11.11,0.0,11.11,11.11,0.0,0.0,0.0,11.11,5.56,0.0,0.0,0.0552,0.0685,0.0451,0.0638
11.11,5.56,0.0,5.56,0.0,5.56,0.0,0.0,16.67,11.11,0.0,5.56,5.56,0.0,5.56,0.0,11.11,16.67,0.0,0.0,0.0628,0.0774,0.079,0.0713
0.0,0.0,11.11,16.67,16.67,0.0,0.0,5.56,5.56,0.0,0.0,0.0,11.11,0.0,5.56,5.56,0.0,5.56,5.56,11.11,0.1062,0.0886,0.0768,0.0777
5.56,0.0,0.0,0.0,5.56,5.56,5.56,5.56,22.22,16.67,11.11,0.0,5.56,0.0,0.0,5.56,0.0,11.11,0.0,0.0,0.0673,0.0854,0.0721,0.0443
0.0,0.0,5.56,11.11,5.56,5.56,11.11,5.56,0.0,5.56,5.56,0.0,5.56,5.56,5.56,0.0,5.56,16.67,0.0,5.56,0.0639,0.073,0.0552,0.0778
5.56,0.0,5.56,0.0,0.0,22.22,5.56,0.0,16.67,11.11,0.0,5.56,0.0,0.0,0.0,11.11,5.56,5.56,0.0,5.56,0.0751,0.0649,0.0592,0.0721
11.11,0.0,0.0,5.56,5.56,5.56,0.0,5.56,0.0,5.56,0.0,5.56,5.56,0.0,5.56,5.56,16.67,16.67,0.0,5.56,0.0671,0.0615,0.0672,0.0668
0.0,22.22,0.0,0.0,11.11,5.56,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,27.78,0.0,0.0,5.56,5.56,11.11,0.1036,0.1078,0.1071,0.0823
11.11,0.0,5.56,0.0,5.56,11.11,0.0,11.11,11.11,11.11,0.0,0.0,5.56,0.0,0.0,11.11,0.0,16.67,0.0,0.0,0.0588,0.0851,0.0441,0.0503
16.67,0.0,5.56,0.0,0.0,50.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0171,0.0242,0.0223,0.0327
0.0,22.22,0.0,0.0,11.11,5.56,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,5.56,5.56,11.11,0.1088,0.1133,0.1149,0.0811
16.67,5.56,0.0,0.0,0.0,11.11,11.11,0.0,5.56,27.78,0.0,11.11,0.0,0.0,0.0,0.0,0.0,5.56,5.56,0.0,0.0549,0.0641,0.0572,0.0513
0.0,11.11,11.11,0.0,5.56,11.11,0.0,0.0,5.56,5.56,5.56,5.56,16.67,0.0,0.0,16.67,0.0,5.56,0.0,0.0,0.0452,0.0552,0.0328,0.0559
11.11,0.0,0.0,5.56,5.56,27.78,0.0,0.0,0.0,5.56,5.56,0.0,5.56,0.0,5.56,22.22,0.0,0.0,5.56,0.0,0.0584,0.0733,0.0823,0.0638
0.0,0.0,11.11,0.0,0.0,5.56,0.0,0.0,5.56,5.56,0.0,11.11,11.11,5.56,0.0,16.67,16.67,0.0,5.56,5.56,0.0582,0.0367,0.0581,0.0682
11.11,0.0,22.22,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,5.56,5.56,11.11,11.11,5.56,0.0,5.56,0.0598,0.0408,0.0608,0.0768
0.0,0.0,0.0,5.56,5.56,16.67,0.0,0.0,22.22,5.56,0.0,0.0,5.56,0.0,0.0,5.56,0.0,11.11,0.0,22.22,0.0869,0.0749,0.1129,0.0736
11.11,0.0,0.0,0.0,0.0,16.67,5.56,5.56,5.56,5.56,0.0,0.0,5.56,5.56,5.56,16.67,0.0,5.56,5.56,5.56,0.0874,0.0735,0.0845,0.0687
5.56,0.0,11.11,22.22,5.56,0.0,0.0,0.0,0.0,11.11,0.0,5.56,5.56,0.0,11.11,0.0,5.56,11.11,0.0,5.56,0.0961,0.0768,0.0749,0.0732
16.67,0.0,11.11,5.56,0.0,16.67,0.0,0.0,0.0,11.11,0.0,0.0,11.11,0.0,0.0,5.56,5.56,0.0,5.56,11.11,0.0831,0.0562,0.0833,0.0658
0.0,0.0,5.56,16.67,0.0,0.0,0.0,5.56,5.56,11.11,5.56,5.56,11.11,5.56,0.0,16.67,0.0,5.56,0.0,5.56,0.0469,0.0513,0.0692,0.0633
0.0,0.0,16.67,5.56,5.56,5.56,0.0,0.0,0.0,27.78,0.0,5.56,0.0,0.0,11.11,11.11,5.56,5.56,0.0,0.0,0.0475,0.077,0.0963,0.079
0.0,0.0,0.0,5.56,0.0,11.11,0.0,5.56,11.11,27.78,0.0,5.56,5.56,5.56,0.0,11.11,0.0,0.0,5.56,5.56,0.0672,0.069,0.0773,0.0901
0.0,0.0,5.56,5.56,5.56,5.56,0.0,5.56,5.56,11.11,0.0,0.0,5.56,0.0,5.56,5.56,27.78,5.56,5.56,0.0,0.0755,0.0702,0.0481,0.0787
0.0,0.0,0.0,5.56,5.56,44.44,0.0,0.0,0.0,5.56,5.56,0.0,5.56,0.0,5.56,11.11,5.56,0.0,5.56,0.0,0.0586,0.0715,0.08,0.0593
5.56,0.0,0.0,5.56,5.56,5.56,0.0,0.0,5.56,11.11,0.0,5.56,5.56,0.0,5.56,11.11,0.0,11.11,0.0,22.22,0.084,0.0675,0.0768,0.0853
5.56,5.56,5.56,0.0,0.0,0.0,5.56,16.67,5.56,0.0,5.56,0.0,5.56,11.11,5.56,5.56,0.0,22.22,0.0,0.0,0.0765,0.0536,0.0601,0.0534
0.0,0.0,11.11,0.0,11.11,11.11,0.0,27.78,16.67,5.56,5.56,0.0,0.0,0.0,0.0,0.0,5.56,5.56,0.0,0.0,0.0745,0.0987,0.075,0.0516
5.56,0.0,0.0,27.78,0.0,0.0,0.0,5.56,5.56,0.0,0.0,0.0,22.22,0.0,5.56,5.56,5.56,16.67,0.0,0.0,0.0801,0.067,0.0718,0.053
16.67,0.0,0.0,5.56,11.11,11.11,0.0,0.0,0.0,11.11,0.0,0.0,11.11,5.56,5.56,16.67,0.0,0.0,5.56,0.0,0.0638,0.0684,0.0737,0.0768
11.11,11.11,11.11,5.56,5.56,5.56,5.56,0.0,5.56,5.56,5.56,0.0,16.67,0.0,5.56,0.0,0.0,0.0,0.0,5.56,0.0689,0.0525,0.0635,0.0834
11.11,0.0,5.56,0.0,16.67,11.11,0.0,0.0,0.0,5.56,5.56,5.56,0.0,5.56,0.0,5.56,11.11,5.56,0.0,11.11,0.0484,0.0509,0.0525,0.0572
10.53,0.0,10.53,15.79,5.26,26.32,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,5.26,10.53,0.0,10.53,0.0,0.0,0.0654,0.0819,0.0723,0.0674
21.05,0.0,0.0,0.0,10.53,0.0,10.53,21.05,0.0,10.53,0.0,10.53,5.26,0.0,0.0,10.53,0.0,0.0,0.0,0.0,0.044000000000000004,0.0544,0.0269,0.0399
5.26,0.0,5.26,0.0,0.0,15.79,0.0,10.53,10.53,21.05,0.0,5.26,0.0,0.0,5.26,0.0,5.26,15.79,0.0,0.0,0.0772,0.0782,0.0717,0.0881
5.26,0.0,5.26,0.0,15.79,15.79,0.0,0.0,0.0,10.53,5.26,0.0,10.53,10.53,5.26,5.26,0.0,10.53,0.0,0.0,0.0815,0.0618,0.0614,0.0798
0.0,15.79,5.26,0.0,10.53,10.53,0.0,0.0,5.26,5.26,0.0,5.26,5.26,5.26,5.26,10.53,10.53,5.26,0.0,0.0,0.0629,0.0463,0.0614,0.0563
5.26,0.0,5.26,0.0,15.79,15.79,0.0,5.26,0.0,10.53,0.0,0.0,5.26,10.53,5.26,10.53,0.0,10.53,0.0,0.0,0.0834,0.0601,0.0655,0.0836
0.0,0.0,0.0,0.0,0.0,15.79,0.0,15.79,0.0,10.53,0.0,0.0,26.32,0.0,5.26,5.26,0.0,21.05,0.0,0.0,0.0424,0.0406,0.0456,0.0452
5.26,0.0,21.05,15.79,5.26,5.26,5.26,0.0,5.26,5.26,0.0,0.0,0.0,0.0,10.53,0.0,10.53,5.26,0.0,5.26,0.1031,0.0389,0.0985,0.057999999999999996
10.53,0.0,5.26,0.0,5.26,21.05,0.0,15.79,10.53,5.26,0.0,5.26,0.0,0.0,5.26,0.0,0.0,15.79,0.0,0.0,0.0739,0.0968,0.0833,0.0852
15.79,0.0,10.53,10.53,5.26,31.58,0.0,0.0,0.0,5.26,0.0,0.0,5.26,0.0,5.26,5.26,0.0,5.26,0.0,0.0,0.0637,0.0737,0.0655,0.0856
0.0,31.58,0.0,0.0,5.26,10.53,0.0,0.0,0.0,5.26,0.0,5.26,5.26,0.0,21.05,0.0,0.0,10.53,0.0,5.26,0.0701,0.0857,0.0994,0.0996
10.53,0.0,10.53,5.26,10.53,0.0,5.26,0.0,5.26,10.53,0.0,0.0,10.53,0.0,5.26,5.26,5.26,0.0,0.0,15.79,0.0666,0.0775,0.07400000000000001,0.0759
5.26,0.0,0.0,5.26,0.0,0.0,0.0,0.0,15.79,5.26,10.53,5.26,0.0,5.26,31.58,15.79,0.0,0.0,0.0,0.0,0.079,0.0945,0.0924,0.0795
26.32,0.0,5.26,0.0,10.53,0.0,5.26,10.53,0.0,15.79,0.0,0.0,5.26,0.0,0.0,15.79,0.0,5.26,0.0,0.0,0.038,0.055,0.0287,0.027999999999999997
0.0,0.0,0.0,0.0,10.53,5.26,5.26,15.79,10.53,0.0,5.26,5.26,5.26,5.26,0.0,10.53,5.26,10.53,0.0,5.26,0.040999999999999995,0.048,0.0394,0.0542
15.79,0.0,0.0,0.0,10.53,0.0,15.79,10.53,0.0,15.79,0.0,5.26,5.26,0.0,0.0,10.53,0.0,10.53,0.0,0.0,0.0389,0.0468,0.0255,0.0377
5.26,0.0,5.26,10.53,10.53,0.0,0.0,10.53,5.26,5.26,0.0,5.26,0.0,5.26,0.0,5.26,10.53,21.05,0.0,0.0,0.0515,0.07,0.0676,0.0483
5.26,0.0,5.26,0.0,15.79,15.79,0.0,5.26,0.0,10.53,0.0,0.0,10.53,10.53,5.26,5.26,0.0,10.53,0.0,0.0,0.0825,0.0595,0.0646,0.08199999999999999
15.79,0.0,0.0,0.0,5.26,15.79,5.26,21.05,0.0,15.79,0.0,5.26,5.26,0.0,5.26,0.0,0.0,5.26,0.0,0.0,0.0411,0.0673,0.0541,0.037000000000000005
0.0,0.0,0.0,0.0,0.0,10.53,5.26,5.26,15.79,31.58,0.0,10.53,0.0,0.0,0.0,5.26,5.26,5.26,5.26,0.0,0.0685,0.0881,0.0594,0.06
10.53,0.0,0.0,10.53,10.53,5.26,5.26,5.26,10.53,5.26,10.53,5.26,0.0,5.26,0.0,0.0,5.26,10.53,0.0,0.0,0.069,0.0885,0.0641,0.0422
0.0,15.79,5.26,0.0,15.79,10.53,0.0,0.0,10.53,0.0,0.0,5.26,5.26,5.26,0.0,10.53,10.53,5.26,0.0,0.0,0.0605,0.0449,0.0569,0.0567
10.53,0.0,5.26,0.0,5.26,21.05,0.0,10.53,10.53,10.53,0.0,5.26,0.0,0.0,5.26,0.0,0.0,15.79,0.0,0.0,0.0742,0.0955,0.08199999999999999,0.0826
5.26,0.0,5.26,31.58,10.53,0.0,0.0,0.0,0.0,5.26,0.0,10.53,5.26,0.0,10.53,5.26,5.26,0.0,0.0,5.26,0.0785,0.0807,0.0825,0.0539
10.53,0.0,15.79,0.0,0.0,10.53,15.79,5.26,5.26,10.53,0.0,10.53,0.0,10.53,0.0,5.26,0.0,0.0,0.0,0.0,0.0611,0.0462,0.0513,0.0528
10.53,0.0,0.0,0.0,10.53,5.26,0.0,15.79,10.53,10.53,5.26,5.26,5.26,0.0,0.0,10.53,5.26,5.26,0.0,0.0,0.057999999999999996,0.0732,0.036000000000000004,0.0422
21.05,0.0,10.53,0.0,0.0,10.53,0.0,5.26,0.0,0.0,5.26,0.0,10.53,5.26,0.0,10.53,5.26,15.79,0.0,0.0,0.0324,0.0502,0.0414,0.04
15.79,0.0,5.26,0.0,15.79,15.79,0.0,10.53,5.26,0.0,0.0,10.53,5.26,0.0,0.0,10.53,5.26,0.0,0.0,0.0,0.0601,0.0621,0.0401,0.0575
0.0,0.0,0.0,5.26,5.26,0.0,0.0,5.26,21.05,5.26,5.26,21.05,5.26,0.0,10.53,0.0,0.0,0.0,10.53,5.26,0.0917,0.0807,0.0721,0.1141
5.26,0.0,15.79,10.53,0.0,5.26,0.0,5.26,5.26,0.0,0.0,0.0,5.26,0.0,5.26,5.26,5.26,15.79,5.26,10.53,0.0931,0.0631,0.0829,0.1077
21.05,0.0,0.0,0.0,5.26,0.0,15.79,21.05,0.0,15.79,0.0,5.26,5.26,0.0,0.0,10.53,0.0,0.0,0.0,0.0,0.0446,0.0503,0.0241,0.0407
5.26,0.0,5.26,0.0,15.79,15.79,0.0,0.0,0.0,15.79,0.0,0.0,10.53,10.53,5.26,5.26,0.0,10.53,0.0,0.0,0.0824,0.0594,0.0633,0.08
5.26,0.0,0.0,0.0,5.26,0.0,0.0,21.05,0.0,26.32,10.53,0.0,0.0,0.0,5.26,10.53,0.0,10.53,0.0,5.26,0.055,0.0505,0.0339,0.044000000000000004
26.32,0.0,10.53,0.0,0.0,5.26,0.0,10.53,15.79,0.0,0.0,0.0,5.26,5.26,5.26,5.26,10.53,0.0,0.0,0.0,0.0668,0.0472,0.0828,0.0637
5.26,0.0,10.53,0.0,5.26,0.0,5.26,0.0,5.26,26.32,5.26,5.26,5.26,5.26,0.0,5.26,5.26,10.53,0.0,0.0,0.0581,0.0632,0.0596,0.0467
21.05,0.0,0.0,0.0,5.26,5.26,10.53,15.79,5.26,21.05,0.0,0.0,5.26,0.0,0.0,5.26,5.26,0.0,0.0,0.0,0.0449,0.0595,0.031,0.0413
10.53,0.0,5.26,0.0,5.26,21.05,0.0,15.79,5.26,10.53,0.0,5.26,0.0,0.0,5.26,0.0,5.26,10.53,0.0,0.0,0.0732,0.0855,0.0721,0.0836
15.79,0.0,15.79,5.26,5.26,21.05,0.0,0.0,0.0,5.26,0.0,0.0,5.26,0.0,5.26,15.79,0.0,5.26,0.0,0.0,0.0639,0.0704,0.0683,0.0668
5.26,0.0,5.26,21.05,0.0,15.79,5.26,15.79,5.26,5.26,0.0,0.0,0.0,5.26,5.26,0.0,0.0,0.0,0.0,10.53,0.0876,0.0855,0.0743,0.0994
